timestamp,run_id,opportunity_id,strategy,chain_id,chain_name,block_number,block_hash,rpc_provider,token_in,token_out,token_decimals,amount_in,venue,pool_address,pool_type,fee_tier,quote_out,quote_status,liquidity_status,gas_units,gas_price,l1_fee,flash_fee,bridge_fee,mev_fee,gross_pnl,net_pnl,pnl_unit,pnl_status,risk_status,simulation_status,execution_status,final_status,failure_code
2026-09-02T23:48:00.999063,RUN-1788372996,OPP-1-SPAT-20260902-1788373092,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,50000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:48:12.832758,RUN-1788372996,OPP-1-SPAT-20260902-1788373098,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,100000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:48:18.877586,RUN-1788372996,OPP-1-SPAT-20260902-1788373116,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,500000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:48:36.762851,RUN-1788372996,OPP-1-SPAT-20260902-1788373123,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,1000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:48:43.206576,RUN-1788372996,OPP-1-SPAT-20260902-1788373133,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,5000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:48:53.779993,RUN-1788372996,OPP-1-SPAT-20260902-1788373140,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,10000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:49:00.014142,RUN-1788372996,OPP-1-SPAT-20260902-1788373146,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,50000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:49:06.770926,RUN-1788372996,OPP-1-SPAT-20260902-1788373177,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,100000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:49:37.768116,RUN-1788372996,OPP-1-SPAT-20260902-1788373181,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,500000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:49:41.309644,RUN-1788372996,OPP-1-SPAT-20260902-1788373184,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,1000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:49:44.233204,RUN-1788372996,OPP-1-SPAT-20260902-1788373187,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,5000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:49:47.997149,RUN-1788372996,OPP-1-SPAT-20260902-1788373190,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,10000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:49:50.882281,RUN-1788372996,OPP-1-SPAT-20260902-1788373195,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,50000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:49:55.917989,RUN-1788372996,OPP-1-SPAT-20260902-1788373200,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,100000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:50:00.929427,RUN-1788372996,OPP-1-SPAT-20260902-1788373207,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,500000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:50:07.115647,RUN-1788372996,OPP-1-SPAT-20260902-1788373212,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,1000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:50:12.204135,RUN-1788372996,OPP-1-SPAT-20260902-1788373224,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,5000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:50:24.951791,RUN-1788372996,OPP-1-SPAT-20260902-1788373229,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,10000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:50:29.061632,RUN-1788372996,OPP-1-SPAT-20260902-1788373238,Spatial,1,Ethereum,,NULL,https://ethereum-rpc.publicnode.com,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6,50000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:50:42.642545,RUN-1788372996,OPP-8453-SPAT-20260902-1788373278,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,100000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:51:18.834049,RUN-1788372996,OPP-8453-SPAT-20260902-1788373317,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,500000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:51:57.300681,RUN-1788372996,OPP-8453-SPAT-20260902-1788373351,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,1000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:52:31.011033,RUN-1788372996,OPP-8453-SPAT-20260902-1788373358,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,5000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:52:38.711434,RUN-1788372996,OPP-8453-SPAT-20260902-1788373363,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,10000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:52:43.948930,RUN-1788372996,OPP-8453-SPAT-20260902-1788373370,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,50000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:52:50.715446,RUN-1788372996,OPP-8453-SPAT-20260902-1788373381,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,100000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:53:01.423935,RUN-1788372996,OPP-8453-SPAT-20260902-1788373387,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,500000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:53:07.331199,RUN-1788372996,OPP-8453-SPAT-20260902-1788373393,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,1000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:53:13.290054,RUN-1788372996,OPP-8453-SPAT-20260902-1788373399,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,5000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:53:19.461755,RUN-1788372996,OPP-8453-SPAT-20260902-1788373404,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,10000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:53:24.815513,RUN-1788372996,OPP-8453-SPAT-20260902-1788373410,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,50000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:53:30.370845,RUN-1788372996,OPP-8453-SPAT-20260902-1788373418,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,100000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:53:38.927910,RUN-1788372996,OPP-8453-SPAT-20260902-1788373451,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,500000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:54:11.962157,RUN-1788372996,OPP-8453-SPAT-20260902-1788373460,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,1000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:54:20.117010,RUN-1788372996,OPP-8453-SPAT-20260902-1788373479,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,5000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:54:39.109795,RUN-1788372996,OPP-8453-SPAT-20260902-1788373518,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,10000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:55:18.892054,RUN-1788372996,OPP-8453-SPAT-20260902-1788373536,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,50000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:55:36.530740,RUN-1788372996,OPP-8453-SPAT-20260902-1788373553,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,100000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:55:53.432137,RUN-1788372996,OPP-8453-SPAT-20260902-1788373569,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,500000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:56:09.778107,RUN-1788372996,OPP-8453-SPAT-20260902-1788373586,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,1000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:56:26.657779,RUN-1788372996,OPP-8453-SPAT-20260902-1788373607,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,5000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:56:47.224475,RUN-1788372996,OPP-8453-SPAT-20260902-1788373636,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,10000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:57:16.783338,RUN-1788372996,OPP-8453-SPAT-20260902-1788373649,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,50000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:57:29.477946,RUN-1788372996,OPP-8453-SPAT-20260902-1788373655,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,100000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:57:35.552579,RUN-1788372996,OPP-8453-SPAT-20260902-1788373661,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,500000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:57:41.653500,RUN-1788372996,OPP-8453-SPAT-20260902-1788373666,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,1000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:57:46.304669,RUN-1788372996,OPP-8453-SPAT-20260902-1788373671,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,5000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:57:51.302283,RUN-1788372996,OPP-8453-SPAT-20260902-1788373676,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,10000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:57:56.583591,RUN-1788372996,OPP-8453-SPAT-20260902-1788373683,Spatial,8453,Base,,NULL,https://mainnet.base.org,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,50000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:58:05.806088,RUN-1788372996,OPP-10-SPAT-20260902-1788373689,Spatial,10,Optimism,,NULL,https://mainnet.optimism.io,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,100000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:58:09.084827,RUN-1788372996,OPP-10-SPAT-20260902-1788373691,Spatial,10,Optimism,,NULL,https://mainnet.optimism.io,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,500000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:58:11.926902,RUN-1788372996,OPP-10-SPAT-20260902-1788373694,Spatial,10,Optimism,,NULL,https://mainnet.optimism.io,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,1000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:58:14.761574,RUN-1788372996,OPP-10-SPAT-20260902-1788373698,Spatial,10,Optimism,,NULL,https://mainnet.optimism.io,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,5000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:58:18.116401,RUN-1788372996,OPP-10-SPAT-20260902-1788373700,Spatial,10,Optimism,,NULL,https://mainnet.optimism.io,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,10000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:58:20.835597,RUN-1788372996,OPP-10-SPAT-20260902-1788373704,Spatial,10,Optimism,,NULL,https://mainnet.optimism.io,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,50000000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:58:24.114841,RUN-1788372996,OPP-10-SPAT-20260902-1788373706,Spatial,10,Optimism,,NULL,https://mainnet.optimism.io,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,100000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
2026-09-02T23:58:26.767098,RUN-1788372996,OPP-10-SPAT-20260902-1788373709,Spatial,10,Optimism,,NULL,https://mainnet.optimism.io,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4200000000000000000000000000000000000006,6,500000000,UniV3_to_UniV2,NULL,NULL,500,NULL,FAILED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,QUOTE_FAILED,NULL
